brand_name,model,prices,rating,has_5g,has_nfc,has_ir_blaster,processor_manufacturer,processor_brand,processor_model,cpu_core_type,num_core,cpu_clock_speed_ghz,ram_capacity,internal_memory,battrey_capacity,fast_charging_watt,fast_charging_supported,display_size_inches,display_resolution_width_px,display_resolution_height_px,display_refresh_rate_hz,display_notch_type,rear_camera_count,rear_cam_1,front_camers_count,front_camera_primary,memory_card_supported,memory_card_slot_type,memory_card_max_gb,os
oppo,Oppo F27 Pro Plus 5G (8GB RAM +128GB),29299,64.0,True,False,False,MediaTek,Dimensity,Dimensity 7050,Octa Core,8.0,2.6,8.0,128.0,5000,67.0,True,6.7,1080,2412,120.0,Punch Hole,2.0,64,1,8,,,,Android
samsung,Samsung Galaxy A55 5G (12GB RAM + 256GB),48990,66.0,True,True,False,Samsung,Exynos,Exynos 1480,Octa Core,8.0,2.7,12.0,256.0,5000,25.0,True,6.6,1080,2340,120.0,Punch Hole,3.0,50,1,32,Yes,Hybrid,1024.0,Android
honor,Honor 90 5G (12GB RAM +512GB),89999,67.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 7 Gen 1 Accelerated Edition,Octa Core,8.0,2.36,12.0,512.0,5000,66.0,True,6.7,1200,2664,120.0,Punch Hole,3.0,200,1,50,,,,Android
samsung,Samsung Galaxy Z Flip 5,62900,76.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 8 Gen 2,Octa Core,8.0,3.2,8.0,256.0,3700,25.0,True,6.7,1080,2640,120.0,Punch Hole,2.0,12,1,10,No,Not Supported,,Not Specified
realme,Realme GT 2 Pro 5G,32499,68.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 8 Gen1,Octa Core,8.0,3.0,8.0,128.0,5000,65.0,True,6.7,1440,3216,120.0,Punch Hole,3.0,50,1,32,,,,Android
ringme,Ringme Bold S170 Air Pro,13000,,False,False,False,MediaTek,Helio,Helio,Dual Core,2.0,1.7,6.0,64.0,5000,,False,6.61,128,160,,Punch Hole,1.0,20,1,8,Yes,Hybrid,128.0,S30+ / Feature OS
jmax,Jmax Mini GO-C,799,,False,False,False,,,,Single Core,1.0,,32.0,32.0,800,,False,1.0,120,240,,,0.0,,1,,,,,Symbian
peace,Peace I17 Pro,9999,,False,False,False,MediaTek,Helio,Helio MT8125,,,,6.0,64.0,5000,,False,6.6,1440,720,,,1.0,20,1,8,Yes,Dedicated,128.0,Android
iqoo,iQOO Z11 Lite 5G (6GB RAM + 256GB),26499,58.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,6.0,256.0,6500,44.0,True,6.74,720,1600,120.0,Water Drop Notch,2.0,50,1,5,Yes,Hybrid,2048.0,Android
ringme,Ringme Bold 17 Pro,9899,,False,False,False,,,,Dual Core,2.0,,4.0,64.0,4000,,False,6.68,1640,720,,,1.0,13,1,,,,,Android
samsung,Samsung Galaxy A27 (8GB RAM + 128GB),38999,64.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 6 Gen3,Octa Core,8.0,2.4,8.0,128.0,5000,25.0,True,6.7,1080,2340,120.0,Punch Hole,3.0,50,1,12,Yes,Hybrid,2048.0,Android
ai+,Ai+ Nova 2 Neo,15999,53.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,4.0,128.0,6000,,True,6.75,720,1600,120.0,Water Drop Notch,1.0,48,1,8,Yes,Dedicated,2048.0,Android
ai+,Ai+ Nova 2 Neo 5G (6GB RAM + 128GB),16999,53.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,6.0,128.0,6000,,True,6.75,720,1600,120.0,Water Drop Notch,1.0,48,1,8,Yes,Dedicated,2048.0,Android
hmd,HMD Vibe 2 5G (6GB RAM + 128GB),19999,52.0,True,False,False,Unisoc,Unisoc,Unisoc T8200,Octa Core,8.0,2.3,6.0,128.0,6000,18.0,True,6.75,720,1600,120.0,Water Drop Notch,2.0,50,1,8,Yes,Hybrid,1024.0,Android
realme,Realme 16T 5G (8GB RAM + 128GB),30999,64.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,8.0,128.0,8000,45.0,True,6.8,720,1570,144.0,Punch Hole,2.0,50,1,16,Yes,Hybrid,2048.0,Android
xiaomi,Xiaomi Redmi A7 Pro 4G,12625,,False,False,False,Unisoc,Unisoc,Unisoc T7250,Octa Core,8.0,1.8,4.0,64.0,6300,15.0,True,6.9,1600,720,120.0,Water Drop Notch,1.0,13,1,8,Yes,Dedicated,2048.0,Android
tecno,Tecno Spark 50 5G (6GB RAM + 128GB),22999,55.0,True,False,True,MediaTek,Dimensity,Dimensity 6400,Octa Core,8.0,2.5,6.0,128.0,6500,45.0,True,6.78,720,1576,120.0,Punch Hole,1.0,50,1,8,Yes,Dedicated,,Android
samsung,Samsung Galaxy A37 5G (12GB RAM + 256 GB),53999,71.0,True,True,False,Samsung,Exynos,Exynos 1480,Octa Core,8.0,2.7,12.0,256.0,5000,45.0,True,6.7,1080,2340,120.0,Punch Hole,3.0,50,1,12,No,Not Supported,,Android
ai+,Ai+ Pulse 2 (6GB RAM + 128GB),12899,,False,False,False,Unisoc,Unisoc,Unisoc T7250,Octa Core,8.0,1.8,6.0,128.0,6000,10.0,True,6.75,720,1600,120.0,Water Drop Notch,2.0,50,1,8,Yes,Dedicated,1024.0,Android
infinix,Infinix Note Edge 5G (8GB RAM + 128GB),28999,66.0,True,True,True,MediaTek,Dimensity,Dimensity 7100,Octa Core,8.0,2.4,8.0,128.0,6500,45.0,True,6.78,1208,2644,120.0,Punch Hole,2.0,50,1,13,,,,Android
lava,Lava Play Max,18599,54.0,True,False,False,MediaTek,Dimensity,Dimensity 7300,Octa Core,8.0,2.5,6.0,128.0,5000,33.0,True,6.72,1080,1920,120.0,Punch Hole,1.0,50,1,8,Yes,Hybrid,1024.0,Android
oneplus,OnePlus 15R (12GB RAM + 512GB),74999,,True,True,True,Qualcomm,Snapdragon,Snapdragon 8 Gen5,Octa Core,8.0,3.84,12.0,512.0,7400,80.0,True,6.83,1272,2800,165.0,Punch Hole,2.0,50,1,32,No,Not Supported,,Android
realme,Realme 15x 5G (8GB RAM + 128GB),25999,61.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,8.0,128.0,7000,60.0,True,6.81,720,1570,144.0,Punch Hole,2.0,50,1,50,Yes,Hybrid,,Android
infinix,Infinix Smart 10,11865,,False,False,False,Unisoc,Unisoc,Unisoc T7250,Octa Core,8.0,1.8,4.0,64.0,5000,15.0,True,6.67,720,1600,120.0,Punch Hole,1.0,8,1,8,Yes,Dedicated,,Android
realme,Realme Narzo 80 Lite 4G,13498,,False,False,False,Unisoc,Unisoc,Unisoc T7250,Octa Core,8.0,1.8,4.0,128.0,6300,15.0,True,6.74,720,1600,90.0,Punch Hole,1.0,13,1,5,Yes,Hybrid,,Android
alcatel,Alcatel V3 Ultra,17500,63.0,True,True,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,6.0,128.0,5010,33.0,True,6.78,1080,2460,120.0,Punch Hole,3.0,108,1,32,Yes,Dedicated,2048.0,Android
alcatel,Alcatel V3 Pro,17199,59.0,True,True,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,8.0,256.0,5200,18.0,True,6.67,720,1600,120.0,Punch Hole,2.0,50,1,8,Yes,Hybrid,2048.0,Android
iqoo,iQOO Z10x 5G (8GB RAM + 128GB),29974,58.0,True,False,True,MediaTek,Dimensity,Dimensity 7300,Octa Core,8.0,2.5,8.0,128.0,6500,44.0,True,6.72,1080,2408,120.0,Punch Hole,2.0,50,1,8,,,,Android
apple,Apple iPhone 16e (256GB),69900,64.0,True,True,False,Apple,Bionic,Bionic A18,Hexa Core,6.0,4.04,8.0,256.0,4005,,True,6.1,1170,2532,,Small Notch,1.0,48,1,12,No,Not Supported,,iOS
samsung,Samsung Galaxy S25 (12GB RAM + 512GB),92999,79.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 8 Elite,Octa Core,8.0,4.47,12.0,512.0,4000,25.0,True,6.2,1080,2340,120.0,Punch Hole,3.0,50,1,12,,,,Android
oppo,OPPO Reno 13 Pro 5G,54999,79.0,True,True,True,MediaTek,Dimensity,Dimensity 8350,Octa Core,8.0,3.35,12.0,256.0,5800,80.0,True,6.83,1272,2800,120.0,Punch Hole,3.0,50,1,50,,,,Android
oppo,OPPO Reno 12 Pro 5G,51999,74.0,True,True,True,MediaTek,Dimensity,Dimensity 7300 Energy,Octa Core,8.0,2.5,12.0,256.0,5000,80.0,True,6.7,1080,2412,120.0,Punch Hole,3.0,50,1,50,Yes,Hybrid,,Android
samsung,Samsung Galaxy F55 5G,28999,64.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 7 Gen1,Octa Core,8.0,2.4,8.0,128.0,5000,45.0,True,6.7,1080,2400,120.0,Punch Hole,3.0,50,1,50,Yes,Hybrid,1024.0,Android
xiaomi,Xiaomi Redmi Note 13 5G (8GB RAM + 256GB),25999,66.0,True,False,True,MediaTek,Dimensity,Dimensity 6080,Octa Core,8.0,2.4,8.0,256.0,5000,33.0,True,6.67,1080,2400,120.0,Punch Hole,3.0,108,1,16,Yes,Hybrid,1024.0,Android
itel,itel it5330,1499,,False,False,False,,,,,,,32.0,32.0,1900,,False,2.8,320,240,,,1.0,0.3,1,,Yes,Dedicated,32.0,Other
oppo,OPPO A79 5G,22999,55.0,True,False,False,MediaTek,Dimensity,Dimensity 6020,Octa Core,8.0,2.2,8.0,128.0,5000,33.0,True,6.72,1080,2400,90.0,Punch Hole,2.0,50,1,8,Yes,Dedicated,1024.0,Android
motorola,Motorola Edge 40 Neo,26990,63.0,True,True,False,MediaTek,Dimensity,Dimensity 7030,Octa Core,8.0,2.5,8.0,128.0,5000,68.0,True,6.55,1080,2400,144.0,Punch Hole,2.0,50,1,32,No,Not Supported,,Android
samsung,Samsung Galaxy F34 5G,24499,61.0,True,True,False,Samsung,Exynos,Exynos 1280,Octa Core,8.0,2.4,6.0,128.0,6000,25.0,True,6.5,1080,2340,120.0,Water Drop Notch,3.0,50,1,13,Yes,Hybrid,1024.0,Android
nokia,Nokia 105 Dual Sim 2023,1065,,False,False,False,,,,,,,4.0,4.0,1000,,False,1.8,120,160,,,0.0,,1,,Yes,Dedicated,,Not Specified
motorola,Motorola Moto G32 (8GB RAM + 128GB),18999,53.0,False,False,False,Qualcomm,Snapdragon,Snapdragon 680,Octa Core,8.0,2.4,8.0,128.0,5000,33.0,True,6.55,1080,2400,90.0,Punch Hole,3.0,50,1,16,Yes,Hybrid,1024.0,Android
poco,Poco X5 Pro (8GB RAM + 256GB),24999,64.0,True,False,True,Qualcomm,Snapdragon,Snapdragon 778G,Octa Core,8.0,2.4,8.0,256.0,5000,67.0,True,6.67,1080,2400,120.0,Punch Hole,3.0,108,1,16,No,Not Supported,,Android
samsung,Samsung Galaxy S23 (8GB RAM + 256GB),95999,75.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 8 Gen 2,Octa Core,8.0,3.36,8.0,256.0,3900,25.0,True,6.1,1080,2340,120.0,Punch Hole,3.0,50,1,12,,,,Android
itel,itel MagicX Play 4G,3299,,False,False,False,,,,,,,48.0,128.0,1900,,False,1.8,128,160,,,1.0,0.3,1,,Yes,Dedicated,64.0,Mocor
vivo,Vivo V25 Pro (12GB RAM + 256GB),39999,68.0,True,False,False,MediaTek,Dimensity,Dimensity 1300,Octa Core,8.0,3.0,12.0,256.0,4830,66.0,True,6.56,1080,2376,120.0,Punch Hole,3.0,64,1,32,,,,Android
realme,Realme C35 (4GB RAM + 128GB),10999,,False,False,False,Unisoc,Tiger,Tiger  T616,Octa Core,8.0,2.0,4.0,128.0,5000,18.0,True,6.6,1080,2408,90.0,Water Drop Notch,3.0,50,1,8,Yes,Dedicated,1024.0,Android
xiaomi,Xiaomi Redmi Note 11T 5G (8GB RAM + 128GB),19599,57.0,True,False,True,MediaTek,Dimensity,Dimensity  810 5G,Octa Core,8.0,2.4,8.0,128.0,5000,33.0,True,6.6,1080,2400,90.0,Punch Hole,2.0,50,1,16,Yes,Hybrid,1024.0,Android
samsung,Samsung Galaxy F22,14999,50.0,False,False,False,MediaTek,Helio,Helio G80,Octa Core,8.0,2.0,4.0,64.0,6000,,False,6.4,720,1600,90.0,Water Drop Notch,4.0,48,1,13,Yes,Dedicated,1024.0,Android
oneplus,OnePlus 9R (12GB RAM + 256GB),37999,64.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 870,Octa Core,8.0,3.2,12.0,256.0,4500,65.0,True,6.55,1080,2400,120.0,Punch Hole,4.0,48,1,16,No,Not Supported,,Android
poco,Poco X3 Pro,18990,57.0,False,False,True,Qualcomm,Snapdragon,Snapdragon 860,Octa Core,8.0,2.96,6.0,128.0,5160,33.0,True,6.67,1080,2400,120.0,Punch Hole,4.0,48,1,20,Yes,Hybrid,,Android
apple,Apple iPhone 8 Plus,77060,,False,True,False,Apple,Apple,Apple A11,Hexa Core,6.0,2.39,3.0,64.0,2691,,True,5.5,1080,1920,,,2.0,12,1,7,No,Not Supported,,iOS
philips,Philips S7221 5G (6GB RAM + 128GB),22499,52.0,True,False,False,Unisoc,Unisoc,Unisoc T765,Octa Core,8.0,2.0,6.0,128.0,5700,18.0,True,6.67,720,1612,,Punch Hole,2.0,64,1,16,,,,Android
mtr,MTR M17 Max,9600,,False,False,False,,,,,,0.512,3.0,32.0,5000,,False,6.5,320,480,,Punch Hole,1.0,8,1,,,,,Android
tecno,Tecno Pova 8 Pro 5G (12GB RAM + 512GB),54999,75.0,True,True,True,MediaTek,Dimensity,Dimensity 7400 Ultimate,Octa Core,8.0,2.6,12.0,512.0,6500,45.0,True,6.78,1208,2644,144.0,Punch Hole,2.0,50,1,13,,,,Android
oppo,OPPO Reno16c x BABYMONSTER,49999,75.0,True,False,False,MediaTek,Dimensity,Dimensity 7300 Energy,Octa Core,8.0,2.5,8.0,128.0,7000,80.0,True,6.57,2372,1080,120.0,Punch Hole,3.0,50,1,50,Yes,Hybrid,,Android
ringme,Ringme Bold 17 Pro (6GB RAM + 64GB),12018,,False,False,False,,,,Dual Core,2.0,,6.0,64.0,4000,,False,6.68,1640,720,,,1.0,13,1,,,,,Android
jmax,Jmax 1272,1499,,False,False,False,,,,Single Core,1.0,,32.0,32.0,1100,,False,2.4,320,480,,,0.0,,1,,,,,Symbian
tecno,Tecno Pova 8 5G (8GB RAM + 128GB),31999,64.0,True,True,True,MediaTek,Dimensity,Dimensity 7100,Octa Core,8.0,2.4,8.0,128.0,8000,,True,6.76,1080,2344,144.0,Punch Hole,2.0,50,1,13,Yes,Hybrid,1024.0,Android
